Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
4;135;BRISONr_119;2017;QLB;1;LN_NF;B1;307;;151;;97;47.1344;515.2;1568;27.46863636;28.46905862;416;3.25;10.02;11.5;0;;3.25;43;;15.49
1;133;BRISONr_120;2017;QLB;1;LN_NF;B1;307;;156;;100;50.73508571;440;1416.8;28.91231314;25.82340264;408;4.25;5.56;15;1.5;;1.75;26;;14.34
1;138;BRISONr_121;2017;QLB;1;LN_NF;B1;307;;151;;101;59.93508571;531.2;1624.8;27.9844725;29.98824045;428;3.75;7.9;8.75;1.5;;3.5;46;;15.1
8;135;BRISONr_122;2017;QLB;1;LN_NF;B1;307;;153;;92;46.37273143;447.2;1436;24.40500994;27.44331066;448;5.88;3.1;5;0.25;;2;44;;15.57
9;134;BRISONr_123;2017;QLB;1;LN_NF;B1;307;;154;;91;27.90646857;281.6;980;24.46557915;24.14121741;396;17.25;11.77;2.875;1.5;;2.25;33;;15.35
10;133;BRISONr_124;2017;QLB;1;LN_NF;B1;307;;154;;87;49.91122286;411.2;1252;27.80694041;29.12172439;428;1;5.49;8.75;0.5;;2.5;29;;15.2
4;149;BRISONr_125;2017;QLB;1;LN_NF;B1;307;;153;;91;45.32379429;524;1553.6;26.54375359;25.58911024;416;6;8.17;11.25;0.25;;3;38;;13.81
7;148;BRISONr_126;2017;QLB;1;LN_NF;B1;307;;154;;94;37.94132571;404.8;1404.8;27.16477467;27.13658009;452;0.75;12.79;11;1;;2.5;40;;17.02
1;147;BRISONr_127;2017;QLB;1;LN_NF;B1;307;;155;;107;49.48306286;511.2;1576;28.21192419;29.08279931;400;1.38;8.05;7.75;0.5;;2.5;44;;15.36
3;147;BRISONr_128;2017;QLB;1;LN_NF;B1;307;;155;;102;51.48416;570.4;1668;26.98317552;31.54221869;432;4.5;4.32;1.375;0;;1;28;;13.75
4;145;BRISONr_129;2017;QLB;1;LN_NF;B1;307;;154;;90;45.49707429;568;1660;27.89532518;28.50970018;516;5.63;7.02;16.5;0;;3.5;51;;15.67
3;148;BRISONr_130;2017;QLB;1;LN_NF;B1;307;;155;;95;39.16251429;370.4;1205.6;29.35344932;30.97735474;388;6.25;6.77;8.625;0.25;;4;30;;14.97
2;146;BRISONr_131;2017;QLB;1;LN_NF;B1;307;;154;;87;36.9408;597.6;1285.6;30.23984747;30.31645801;404;9.5;9.29;8.25;0.25;;3;42;;15.27
3;146;BRISONr_132;2017;QLB;1;LN_NF;B1;307;;153;;89;43.99853714;478.4;1507.2;23.13961759;22.80657265;432;1.5;5.03;7.875;0.5;;2.25;43;;16.07
4;147;BRISONr_133;2017;QLB;1;LN_NF;B1;307;;154;191;86;36.12672;407.2;1531.2;25.30358735;22.42837945;412;6.75;5.07;9;0;;2;53;;16.7
6;145;BRISONr_134;2017;QLB;1;LN_NF;B1;307;;154;;85;42.21083429;481.6;1435.2;31.08750364;31.69809244;396;2.63;6.37;10.125;0.5;;6.25;53;;15.32
2;147;BRISONr_135;2017;QLB;1;LN_NF;B1;307;;155;193;91;38.49362286;496;1628;30.77195279;32.85009047;360;4.75;10.94;12;1;;2;60;;15.93
6;148;BRISONr_136;2017;QLB;1;LN_NF;B1;307;;154;;91;47.06516571;652.8;2012;30.17653417;27.64423077;460;6.25;6.24;6.75;1;;3.75;46;;15.07
10;147;BRISONr_137;2017;QLB;1;LN_NF;B1;307;;154;;92;39.38016;387.2;1324.8;27.46779091;25.07843137;432;4.75;12.06;4.125;0.5;;2.25;47;;16.45
2;149;BRISONr_138;2017;QLB;1;LN_NF;B1;307;;155;193;93;42.69232;612.8;2008.8;27.01736987;25.75883922;396;2;6.2;21.25;1;;4;63;;16.4
7;149;BRISONr_139;2017;QLB;1;LN_NF;B1;307;;155;191;96;42.16198857;413.6;1321.6;32.34802516;30.05592302;384;6.75;11.49;6.75;0.25;;3.25;36;;15.03
5;145;BRISONr_140;2017;QLB;1;LN_NF;B1;307;;156;;104;35.21554286;426.4;1513.6;28.8196055;28.43084983;380;1.63;11.49;4.125;0.5;;2.5;30;;15.97
1;148;BRISONr_141;2017;QLB;1;LN_NF;B1;307;;153;;105;46.12834286;520.8;1683.2;32.73847849;37.34308396;376;3.5;7.6;8.25;0.5;;1.5;56;;16.03
7;146;BRISONr_142;2017;QLB;1;LN_NF;B1;307;;151;;92;51.56598857;549.6;1656.8;29.82727391;27.71197917;396;1.25;6.98;12.75;0.5;;2.5;51;;15.24
