Row;Column;BRISONr;Year;Treatment;Location;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;HI;Sedimentation;Crude_protein;SPAD;Straw_N;Flag_Leaf_Weight;Flag_Leaf_N;Flag_Leaf_C
24;31;BRISONr_189;2019;HN_WF;KAD;B2;298;NA;215;265;88.33;100.68;961.67;2011.00;46.43;759.04;0.478;52.4;17.8;45.1;0.31;1.746;2.697938284;43.83537818
24;32;BRISONr_201;2019;HN_WF;KAD;B2;298;NA;220;265;91.33;99.81;641.00;1290.25;41.51;687.74;0.497;52.4;17.8;48.5;0.42;1.746;2.697938284;43.83537818
24;33;BRISONr_58;2019;HN_WF;KAD;B2;298;NA;221;266;92.33;103.03;671.33;1505.50;44.45;780.12;0.446;31.5;14.2;56.4;0.327;1.962;2.883244092;41.38622403
24;34;BRISONr_74;2019;HN_WF;KAD;B2;298;NA;224;265;96.33;94.16;727.67;1693.00;39.72;1164.63;0.430;31.5;14.2;52.4;0.365;1.924;2.870839714;40.46983283
24;35;BRISONr_35;2019;HN_WF;KAD;B2;298;NA;221;265;91;95.25;740.75;1682.67;45.35;900.08;0.440;28;14.5;47;0.318;1.924;2.870839714;40.46983283
24;36;BRISONr_154;2019;HN_WF;KAD;B2;298;NA;223;264;105.67;86.69;881.92;2011.33;44.47;688.06;0.438;28;14.5;57.5;0.472;1.952;3.422656148;44.9749879
24;37;BRISONr_15;2019;HN_WF;KAD;B2;298;NA;223;263;87.67;97.72;784.75;1754.50;44.03;664.11;0.447;29.2;13.9;46.2;0.298;1.86;3.265913176;44.1181743
24;38;BRISONr_90;2019;HN_WF;KAD;B2;298;NA;224;264;95.33;87.26;854.58;1837.92;38.69;561.57;0.465;29.2;13.9;50.2;0.588;1.86;3.265913176;44.1181743
24;39;BRISONr_102;2019;HN_WF;KAD;B2;298;NA;224;264;103;88.99;623.17;1403.67;38.11;1332.89;0.444;35.7;15.1;54.9;0.328;2.178;3.143905784;40.88969818
24;40;BRISONr_48;2019;HN_WF;KAD;B2;298;NA;221;267;91;100.20;843.75;2105.42;39.87;762.01;0.401;22;14;55.2;0.43;1.746;2.147984531;39.93492441
24;41;BRISONr_199;2019;HN_WF;KAD;B2;298;NA;215;267;95.67;93.40;507.25;1177.08;41.56;721.21;0.431;22;14;50.9;0.323;1.746;2.147984531;39.93492441
24;42;BRISONr_19;2019;HN_WF;KAD;B2;298;NA;224;266;96;94.81;472.08;1202.00;42.77;1489.58;0.393;27.1;14;52;0.4;2.044;2.763074138;46.1904349
25;22;BRISONr_67;2019;HN_WF;KAD;B2;298;NA;222;263;88.67;96.87;784.17;1807.58;40.99;895.64;0.434;27.1;14;52.6;0.348;2.178;2.593317331;44.69521905
25;23;BRISONr_187;2019;HN_WF;KAD;B2;298;NA;212;264;86.33;73.75;823.17;2110.92;43.02;559.95;0.390;13.9;13.2;50.2;0.5;2.178;2.593317331;44.69521905
25;24;BRISONr_168;2019;HN_WF;KAD;B2;298;NA;224;264;116.67;81.28;838.25;2155.92;43.7;363.63;0.389;28;14.5;51.6;0.3;1.742;2.212786174;42.88884864
25;25;BRISONr_40;2019;HN_WF;KAD;B2;298;NA;229;264;92.67;94.60;637.08;1696.17;43.66;829.03;0.376;28;14.5;53.5;0.512;1.914;2.893079738;42.61128646
25;26;BRISONr_10;2019;HN_WF;KAD;B2;298;NA;224;265;94;97.05;706.75;1949.83;45.15;915.44;0.362;38.9;15.7;49.5;0.346;2.128;2.757586382;43.5947219
25;27;BRISONr_169;2019;HN_WF;KAD;B2;298;NA;224;262;120;84.59;802.33;1875.33;41.18;720.48;0.428;38.9;15.7;53.5;0.496;2.128;2.757586382;43.5947219
25;28;BRISONr_227;2019;HN_WF;KAD;B2;298;NA;225;261;92;103.33;618.83;1468.50;40.05;1474.91;0.421;22.4;14.1;51.9;0.328;2.066;2.914981576;43.84757126
25;29;BRISONr_95;2019;HN_WF;KAD;B2;298;NA;226;260;94;98.94;677.42;1743.00;45.11;925.05;0.389;35.4;15.1;51.2;0.45;2.188;2.874959346;44.25101998
25;30;BRISONr_23;2019;HN_WF;KAD;B2;298;NA;221;265;98;103.43;481.83;1052.92;44.52;1180.62;0.458;33.4;16.3;61.6;0.305;2.28;2.622672316;44.73418072
25;31;BRISONr_183;2019;HN_WF;KAD;B2;298;NA;217;266;90.33;107.82;396.33;828.83;47.11;1632.23;0.478;29.8;15.7;56.2;0.445;2.188;2.874959346;44.25101998
25;32;BRISONr_146;2019;HN_WF;KAD;B2;298;NA;218;266;117.67;94.41;503.42;1203.08;43.32;1578.42;0.418;40.5;16.4;50.7;0.283;2.164;2.690331922;44.47487426
25;33;BRISONr_158;2019;HN_WF;KAD;B2;298;NA;226;265;107;73.33;385.17;846.42;39.18;1205.82;0.455;23.4;15.6;51.2;0.483;2.002;2.083003017;45.01454006
25;34;BRISONr_222;2019;HN_WF;KAD;B2;298;NA;223;264;91;101.82;320.58;760.25;44.59;1826.17;0.422;34.6;16.1;55.8;0.323;2.002;2.083003017;45.01454006
25;35;BRISONr_226;2019;HN_WF;KAD;B2;298;NA;220;266;97.33;96.04;457.67;1160.33;51.9;1084.17;0.394;25.5;14.3;45.5;0.512;1.948;2.343123119;42.48449875
25;36;BRISONr_185;2019;HN_WF;KAD;B2;298;NA;217;267;86;109.18;577.83;1216.00;44.89;1543.07;0.475;25.1;14.2;56.9;0.376;1.96;2.733383627;43.67351505
25;37;BRISONr_224;2019;HN_WF;KAD;B2;298;NA;224;264;92.67;98.91;652.33;1232.75;48;745.50;0.529;35.2;15.1;51;0.401;1.96;2.733383627;43.67351505
25;38;BRISONr_78;2019;HN_WF;KAD;B2;298;NA;222;263;97.67;96.00;658.92;1318.25;47.37;813.43;0.500;35.2;15.1;50.9;0.307;2.004;2.491417915;44.21573758
25;39;BRISONr_83;2019;HN_WF;KAD;B2;298;NA;224;264;94.33;95.24;771.83;1403.08;43.73;678.64;0.550;31.5;15.1;57.6;0.42;2.004;2.491417915;44.21573758
25;40;BRISONr_2;2019;HN_WF;KAD;B2;298;NA;223;264;80;96.30;744.75;1531.33;45.56;560.33;0.486;41.2;15.5;61.5;0.298;1.992;3.476908615;43.69741082
25;41;BRISONr_101;2019;HN_WF;KAD;B2;298;NA;223;264;96.67;85.45;468.75;1199.25;48.31;1048.14;0.391;41.2;15.5;52.2;0.429;1.99;3.385428431;44.31004452
25;42;BRISONr_173;2019;HN_WF;KAD;B2;298;NA;219;265;134;67.30;680.83;1443.00;42.93;700.21;0.472;40.4;15.3;51.5;0.315;1.99;3.385428431;44.31004452
26;22;BRISONr_143;2019;HN_WF;KAD;B2;298;NA;221;264;102.33;93.62;564.17;1282.92;47.22;760.57;0.440;40.4;15.3;53.3;0.523;1.786;2.8242074;44.02973685
26;23;BRISONr_38;2019;HN_WF;KAD;B2;298;NA;223;265;93.33;95.69;758.58;1435.92;43.83;714.81;0.528;29.4;15.3;55.8;0.353;1.8;2.856696741;43.46227308
26;24;BRISONr_140;2019;HN_WF;KAD;B2;298;NA;220;264;111;80.89;704.17;1576.75;40.33;430.79;0.447;35.4;15;55.5;0.516;1.752;2.602612133;44.28182322
26;25;BRISONr_30;2019;HN_WF;KAD;B2;298;NA;222;263;93;97.07;1196.67;2431.58;41.36;628.66;0.492;35.4;15;56.9;0.351;2.23;3.627002748;44.13302817
26;26;BRISONr_184;2019;HN_WF;KAD;B2;298;NA;215;264;88.33;92.54;734.83;1508.92;50.28;671.65;0.487;36;14.2;48.1;0.362;1.752;2.602612133;44.28182322
26;27;BRISONr_21;2019;HN_WF;KAD;B2;298;NA;226;265;96;98.47;1093.00;2100.75;40.03;623.11;0.520;36;14.2;44.9;0.309;1.85;3.143799446;44.62862463
26;28;BRISONr_195;2019;HN_WF;KAD;B2;298;NA;220;265;92;92.47;1320.42;2907.83;45.36;350.17;0.454;24.2;14;51.5;0.461;1.808;3.113653587;46.59526268
26;29;BRISONr_18;2019;HN_WF;KAD;B2;298;NA;223;260;101.67;98.81;642.83;1624.17;53.12;1114.41;0.396;26.2;13.7;55.9;0.377;1.808;3.113653587;46.59526268
26;30;BRISONr_91;2019;HN_WF;KAD;B2;298;NA;221;267;94;93.95;642.83;1624.17;37.34;1303.11;0.396;26.2;13.7;51.8;0.483;2.116;2.505605684;44.31794229
26;31;BRISONr_186;2019;HN_WF;KAD;B2;298;NA;217;265;89.67;103.30;899.33;2073.33;43.06;1196.50;0.434;33.5;14.5;57.6;0.287;2.224;1.493904643;27.59800712
26;32;BRISONr_66;2019;HN_WF;KAD;B2;298;NA;219;264;96.33;98.24;898.83;1927.42;43.69;528.29;0.466;33.5;14.5;55.9;0.455;2.168;3.125651691;43.86535221
26;33;BRISONr_61;2019;HN_WF;KAD;B2;298;NA;223;267;98.33;101.75;588.67;1622.33;51.11;777.80;0.363;29.7;15.1;57.2;0.31;2.168;3.125651691;43.86535221
26;34;BRISONr_125;2019;HN_WF;KAD;B2;298;NA;224;264;106.33;86.01;588.67;1622.33;42.32;1205.46;0.363;24.7;14.4;56.2;0.408;2.224;1.493904643;27.59800712
26;35;BRISONr_119;2019;HN_WF;KAD;B2;298;NA;224;264;107.67;82.59;643.08;1349.92;48.7;877.56;0.476;28.4;14.6;48.2;0.337;2.108;3.131065323;44.27722062
26;36;BRISONr_34;2019;HN_WF;KAD;B2;298;NA;223;265;93;94.62;1002.42;2429.25;42.84;503.41;0.413;27.1;15.6;61.7;0.384;2.152;3.00047369;45.94183881
26;37;BRISONr_46;2019;HN_WF;KAD;B2;298;NA;224;265;100;92.77;999.75;2258.75;45.57;757.81;0.443;38.4;16;55.8;0.291;2.152;3.00047369;45.94183881
26;38;BRISONr_112;2019;HN_WF;KAD;B2;298;NA;224;265;105.67;89.38;654.83;1527.75;42.21;716.63;0.429;38.1;16.5;46.1;0.405;1.998;3.042373743;41.12279353
26;39;BRISONr_103;2019;HN_WF;KAD;B2;298;NA;224;263;103.33;91.07;902.58;1959.83;48.44;765.16;0.461;67.3;15.2;48.1;0.333;1.723;3.134978449;44.99514806
26;40;BRISONr_179;2019;HN_WF;KAD;B2;298;NA;217;266;79.33;98.91;1198.42;2495.17;46.72;660.30;0.480;21.3;14.8;57.6;0.405;1.723;3.134978449;44.99514806
26;41;BRISONr_105;2019;HN_WF;KAD;B2;298;NA;226;265;93.67;93.18;913.17;1952.17;42.89;1096.90;0.468;30.6;13.9;52.3;0.315;2.134;3.2994521;45.54431852
26;42;BRISONr_135;2019;HN_WF;KAD;B2;298;NA;224;265;105.33;82.16;977.75;2208.92;43.44;490.16;0.443;30.6;13.9;48.2;0.537;1.764;2.251350312;42.80562422
27;22;BRISONr_127;2019;HN_WF;KAD;B2;298;NA;225;264;92.33;84.94;719.33;2120.00;46.7;531.35;0.339;31.1;15.5;53.9;0.322;1.764;2.251350312;42.80562422
27;23;BRISONr_213;2019;HN_WF;KAD;B2;298;NA;221;267;104.33;89.74;960.33;2332.67;45.29;809.84;0.412;38.9;14.7;52.1;0.487;2.04;1.925006804;43.01566243
27;24;BRISONr_113;2019;HN_WF;KAD;B2;298;NA;223;266;96;91.35;884.08;2029.75;43.37;516.66;0.436;38.9;14.7;48.8;0.375;2.04;1.925006804;43.01566243
27;25;BRISONr_145;2019;HN_WF;KAD;B2;298;NA;225;266;101.33;89.40;669.75;1670.42;40.04;634.02;0.401;44.5;16;59.2;0.377;2.118;3.835734449;46.15647321
27;26;BRISONr_54;2019;HN_WF;KAD;B2;298;NA;221;266;95;85.82;743.33;1848.25;48.4;567.65;0.402;44.5;16;51.5;0.302;2.118;3.835734449;46.15647321
27;27;BRISONr_205;2019;HN_WF;KAD;B2;298;NA;217;266;100.33;85.87;863.17;1955.33;48.61;762.69;0.441;40.7;15;51.4;0.46;1.936;2.448958444;45.33421764
27;28;BRISONr_57;2019;HN_WF;KAD;B2;298;NA;228;266;90;89.74;950.25;2532.42;51.26;535.17;0.375;40.7;15;46.8;0.304;1.936;2.448958444;45.33421764
27;29;BRISONr_174;2019;HN_WF;KAD;B2;298;NA;219;266;126.67;78.47;883.42;1900.50;44.96;547.76;0.465;16.7;14.6;46.6;0.466;1.852;3.099316289;44.69701849
27;30;BRISONr_126;2019;HN_WF;KAD;B2;298;NA;221;259;106.33;86.58;1068.92;2466.08;46.63;384.75;0.433;24.6;14.7;43.2;0.354;2.024;2.354290562;42.69441274
27;31;BRISONr_33;2019;HN_WF;KAD;B2;298;NA;226;266;91.33;96.13;940.25;2679.58;49.13;707.18;0.351;29.1;15.4;63;0.473;2.09;2.594454357;42.32267257
27;32;BRISONr_196;2019;HN_WF;KAD;B2;298;NA;214;265;96;80.40;735.00;1751.17;48.63;519.60;0.420;20.8;14.4;51.9;0.324;2.09;2.594454357;42.32267257
27;33;BRISONr_120;2019;HN_WF;KAD;B2;298;NA;226;270;102.33;84.54;624.42;1494.83;53.66;1162.11;0.418;22.4;13.9;69.9;0.66;1.828;2.841937251;43.76175335
27;34;BRISONr_134;2019;HN_WF;KAD;B2;298;NA;223;266;104.67;85.95;736.75;1811.50;41.99;622.16;0.407;22.4;13.9;64.9;0.332;1.828;2.841937251;43.76175335
27;35;BRISONr_85;2019;HN_WF;KAD;B2;298;NA;228;265;101;87.02;800.92;1965.08;39.74;624.74;0.408;23.9;13.9;54.3;0.521;2.128;2.213257968;38.92038769
27;36;BRISONr_25;2019;HN_WF;KAD;B2;298;NA;223;265;101;98.60;854.67;1910.17;47.69;740.28;0.447;23.9;13.9;53.2;0.293;1.862;2.666447711;44.00059251
27;37;BRISONr_31;2019;HN_WF;KAD;B2;298;NA;226;266;89.33;103.56;834.08;2013.67;48.68;1076.09;0.414;27.8;15.2;52.5;0.44;1.862;2.666447711;44.00059251
27;38;BRISONr_88;2019;HN_WF;KAD;B2;298;NA;224;266;99.33;100.86;599.50;1496.17;48.16;1612.23;0.401;29.5;14.9;55.2;0.328;1.934;2.402880814;43.99419405
27;39;BRISONr_166;2019;HN_WF;KAD;B2;298;NA;226;265;121;80.90;604.08;1594.58;51.03;970.97;0.379;23;14.5;50;0.42;1.92;2.500910141;45.47703694
27;40;BRISONr_144;2019;HN_WF;KAD;B2;298;NA;226;265;112.67;82.76;754.42;1939.00;41.98;612.50;0.389;26.2;15.5;57.3;0.326;1.92;2.500910141;45.47703694
27;41;BRISONr_177;2019;HN_WF;KAD;B2;298;NA;218;260;80.33;105.46;691.25;1555.08;45.97;1067.91;0.445;27.2;15.3;60.6;0.384;1.92;2.500910141;45.47703694
27;42;BRISONr_17;2019;HN_WF;KAD;B2;298;NA;224;271;88.67;104.13;719.33;1721.00;45.47;904.74;0.418;29.6;14.9;55;0.287;2.184;2.191367617;42.68829376
28;22;BRISONr_172;2019;HN_WF;KAD;B2;298;NA;215;265;108.33;80.81;617.00;1686.92;52.35;414.76;0.366;17.3;13.6;49.4;0.439;2.184;2.191367617;42.68829376
28;23;BRISONr_93;2019;HN_WF;KAD;B2;298;NA;221;267;101.67;92.69;846.83;2228.08;39.53;638.50;0.380;22.2;14.6;56.9;0.309;2.184;2.191367617;42.68829376
28;24;BRISONr_115;2019;HN_WF;KAD;B2;298;NA;222;267;98.67;94.26;765.92;2049.67;45.61;605.08;0.374;28.6;13.9;51.4;0.462;2.004;2.402392486;44.86760692
28;25;BRISONr_79;2019;HN_WF;KAD;B2;298;NA;223;265;90.67;95.98;689.50;1586.08;45.36;1055.61;0.435;28.6;13.9;56.1;0.347;1.954;2.47769552;44.86833522
28;26;BRISONr_16;2019;HN_WF;KAD;B2;298;NA;223;266;87;93.50;627.75;1512.00;45.43;1290.90;0.415;36.1;16;67.3;0.44;2.068;3.66412027;45.1132302
28;27;BRISONr_139;2019;HN_WF;KAD;B2;298;NA;225;266;105.33;86.00;927.17;2243.83;49.26;680.17;0.413;28.5;14.5;59.3;0.323;2.068;3.66412027;45.1132302
28;28;BRISONr_175;2019;HN_WF;KAD;B2;298;NA;215;266;130.33;75.93;949.33;2229.67;43.08;473.24;0.426;32.5;15.2;51;0.447;1.86;2.290693962;45.5604068
28;29;BRISONr_211;2019;HN_WF;KAD;B2;298;NA;216;265;100.67;83.48;613.58;1901.67;44.3;544.22;0.323;32.5;15.2;50.7;0.309;1.86;2.290693962;45.5604068
28;30;BRISONr_86;2019;HN_WF;KAD;B2;298;NA;224;270;100.33;96.64;602.00;1670.33;50.49;989.94;0.360;39.6;15.3;61.5;0.404;1.95;2.531444639;45.1061749
28;31;BRISONr_64;2019;HN_WF;KAD;B2;298;NA;220;267;95;94.16;1023.67;2159.83;43.11;613.21;0.474;39.6;15.3;58.1;0.312;2.032;3.124251912;44.95748235
28;32;BRISONr_204;2019;HN_WF;KAD;B2;298;NA;217;269;98.67;96.80;843.25;1975.67;46.28;765.29;0.427;26;15.2;49.1;0.426;1.748;2.392147446;44.62973811
28;33;BRISONr_137;2019;HN_WF;KAD;B2;298;NA;224;267;110.33;83.61;673.58;1743.58;48.05;1024.07;0.386;21.6;14.3;48.4;0.316;1.748;2.392147446;44.62973811
28;34;BRISONr_228;2019;HN_WF;KAD;B2;298;NA;223;268;94.33;99.24;727.25;1785.67;46.51;932.50;0.407;29.7;14.8;45.1;0.376;1.946;2.811013376;43.31679139
28;35;BRISONr_108;2019;HN_WF;KAD;B2;298;NA;228;267;102;90.27;732.92;1659.00;47.1;790.31;0.442;29.7;14.8;58.5;0.346;2.012;2.077279918;44.3253509
28;36;BRISONr_100;2019;HN_WF;KAD;B2;298;NA;222;266;98;100.69;996.67;2157.08;41.05;597.75;0.462;27.2;14.7;51.4;0.425;2.032;2.179485019;44.92083607
28;37;BRISONr_28;2019;HN_WF;KAD;B2;298;NA;228;266;90;91.57;968.58;2606.08;41.42;645.99;0.372;26.4;14.1;57.7;0.316;2.11;1.800657261;43.50820598
28;38;BRISONr_69;2019;HN_WF;KAD;B2;298;NA;226;267;94.67;97.74;837.50;2203.17;46.34;953.04;0.380;26.4;14.1;51.5;0.47;1.804;2.763080519;44.34693847
28;39;BRISONr_29;2019;HN_WF;KAD;B2;298;NA;224;266;95;101.57;513.75;1214.33;42.93;1466.34;0.423;27.5;14.8;49;0.279;2.06;1.734690482;44.26227779
28;40;BRISONr_44;2019;HN_WF;KAD;B2;298;NA;224;267;95.67;102.78;850.83;1958.75;45.55;603.98;0.434;18.9;14.6;54.5;0.316;2.06;1.734690482;44.26227779
28;41;BRISONr_1;2019;HN_WF;KAD;B2;298;NA;221;266;84.33;98.91;782.50;1808.00;40.59;990.11;0.433;26.2;14.6;51.8;0.452;2.156;2.317331778;43.59267491
28;42;BRISONr_109;2019;HN_WF;KAD;B2;298;NA;226;268;102.33;90.36;750.75;2087.00;44.43;962.83;0.360;28.3;15.1;50.9;0.305;2.156;2.317331778;43.59267491
29;22;BRISONr_14;2019;HN_WF;KAD;B2;298;NA;227;264;80;91.15;637.17;1456.75;44.27;786.78;0.437;26.7;14.6;58.4;0.47;1.854;2.100119019;42.87873244
29;23;BRISONr_72;2019;HN_WF;KAD;B2;298;NA;226;265;88.67;91.60;851.58;1999.67;46;501.94;0.426;22.2;13.9;52.2;0.329;2.026;1.483658768;43.51171229
29;24;BRISONr_133;2019;HN_WF;KAD;B2;298;NA;225;264;111;78.31;980.58;2613.75;40.28;485.80;0.375;28.6;14.8;60.7;0.526;2.13;2.696670325;44.25167101
29;25;BRISONr_49;2019;HN_WF;KAD;B2;298;NA;223;263;88.67;95.25;745.58;2093.08;40.1;947.54;0.356;18.9;14.1;51.1;0.31;2.13;2.696670325;44.25167101
29;26;BRISONr_162;2019;HN_WF;KAD;B2;298;NA;225;266;103.33;84.63;824.42;1922.75;41.14;615.92;0.429;30.1;15.1;58.2;0.478;2.13;2.696670325;44.25167101
29;27;BRISONr_32;2019;HN_WF;KAD;B2;298;NA;224;266;85.67;93.38;756.08;1982.50;43.53;535.17;0.381;34.1;14.9;59.4;0.312;2.186;2.976293037;45.96609912
29;28;BRISONr_136;2019;HN_WF;KAD;B2;298;NA;220;264;100.33;93.83;758.00;1762.00;43.99;557.06;0.430;30.8;14.3;54.3;0.561;1.744;3.250582752;43.9826385
29;29;BRISONr_188;2019;HN_WF;KAD;B2;298;NA;220;266;94;89.63;796.00;1820.00;39.64;478.56;0.437;30.8;14.3;59.4;0.324;1.956;3.800132509;44.36702503
29;30;BRISONr_8;2019;HN_WF;KAD;B2;298;NA;226;266;87;93.42;832.50;1840.83;44.93;486.26;0.452;28;15.4;59.7;0.489;1.986;2.664005113;43.30757539
29;31;BRISONr_160;2019;HN_WF;KAD;B2;298;NA;211;263;102.67;81.66;620.00;1618.17;39.29;592.69;0.383;43.7;15.3;64.3;0.273;1.986;2.664005113;43.30757539
29;32;BRISONr_194;2019;HN_WF;KAD;B2;298;NA;213;265;90;83.06;814.83;1734.58;45.35;790.00;0.470;43.7;15.3;50.4;0.477;1.994;3.841944687;44.23850017
29;33;BRISONr_111;2019;HN_WF;KAD;B2;298;NA;225;266;101;94.60;747.08;1600.33;39.31;791.38;0.467;35.1;14.6;54.5;0.283;2.052;2.733186571;45.07275025
29;34;BRISONr_82;2019;HN_WF;KAD;B2;298;NA;227;265;95.67;82.04;441.25;1169.00;44.06;1100.08;0.377;35.1;14.6;56.3;0.437;1.858;2.207718225;43.78770244
29;35;BRISONr_26;2019;HN_WF;KAD;B2;298;NA;223;270;97.67;105.57;621.75;1352.92;36.76;1075.33;0.460;30.2;16.4;51.7;0.28;1.98;1.976864717;41.59212873
29;36;BRISONr_182;2019;HN_WF;KAD;B2;298;NA;216;267;89.67;110.20;618.42;1441.58;43.05;1128.60;0.429;31.5;15.3;57.1;0.458;2.294;2.081703453;44.60028588
29;37;BRISONr_130;2019;HN_WF;KAD;B2;298;NA;225;267;105.33;83.87;866.67;1601.08;37.92;830.64;0.541;31.5;15.3;61.4;0.322;2.174;2.739471559;44.93483577
29;38;BRISONr_114;2019;HN_WF;KAD;B2;298;NA;227;269;111.33;75.50;818.75;1522.42;42.16;653.18;0.538;35;15.3;62.1;0.459;1.744;1.885215949;42.66727589
29;39;BRISONr_84;2019;HN_WF;KAD;B2;298;NA;223;266;104;96.10;844.83;1722.50;43.44;758.34;0.490;35;15.3;56.3;0.302;2.216;2.798762649;44.68733717
29;40;BRISONr_221;2019;HN_WF;KAD;B2;298;NA;226;263;97.67;92.08;685.83;1313.00;45.96;760.79;0.522;37.2;15.4;56.5;0.429;2.04;1.585383142;42.82620925
29;41;BRISONr_47;2019;HN_WF;KAD;B2;298;NA;224;266;94.33;101.73;630.00;1242.92;48.28;1009.22;0.507;32.4;14;54.7;0.331;1.89;1.845611827;41.77201903
29;42;BRISONr_150;2019;HN_WF;KAD;B2;298;NA;226;266;105;80.00;773.00;1478.50;43.33;551.96;0.523;32.4;14;61.4;0.431;1.896;1.964769379;42.81482607
30;22;BRISONr_87;2019;HN_WF;KAD;B2;298;NA;222;264;93.33;93.95;549.50;1199.92;46.51;1125.53;0.458;37.1;15;54.2;0.281;1.936;2.578729519;42.49176551
30;23;BRISONr_50;2019;HN_WF;KAD;B2;298;NA;225;266;88.33;89.95;305.00;645.50;45.68;1646.55;0.473;37.1;15;53.9;0.386;2.202;2.273048265;41.57785836
30;24;BRISONr_106;2019;HN_WF;KAD;B2;298;NA;224;265;96.67;98.89;779.08;1657.75;49.57;581.79;0.470;22.4;14.1;104.5;0.312;2.076;1.458590941;43.24199408
30;25;BRISONr_155;2019;HN_WF;KAD;B2;298;NA;224;266;104.33;80.85;823.92;1599.75;44.07;498.83;0.515;26.7;14.9;52.7;0.41;1.828;2.592718586;45.26667408
30;26;BRISONr_36;2019;HN_WF;KAD;B2;298;NA;221;265;92.33;99.23;674.08;1507.75;46.25;1042.67;0.447;19.4;14.5;60.5;0.32;2.072;2.17747332;42.69415708
30;27;BRISONr_148;2019;HN_WF;KAD;B2;298;NA;221;264;101;91.87;430.67;1159.25;44.39;2044.32;0.372;27;14.7;55.9;0.467;2.12;2.014185961;42.44806759
30;28;BRISONr_121;2019;HN_WF;KAD;B2;298;NA;221;265;105.33;93.56;969.25;2170.42;43.97;418.27;0.447;35.2;14.8;82.2;0.27;2.148;2.76871307;45.23469565
30;29;BRISONr_192;2019;HN_WF;KAD;B2;298;NA;219;266;92.67;81.34;538.92;1267.25;48.32;1245.26;0.425;18.9;14.5;50.9;0.444;1.792;2.413206405;43.79738675
30;30;BRISONr_190;2019;HN_WF;KAD;B2;298;NA;215;267;86;92.50;812.67;1576.58;45.33;445.80;0.515;25;14.3;53.8;0.325;1.952;3.223616133;43.9397614
30;31;BRISONr_118;2019;HN_WF;KAD;B2;298;NA;224;267;99;92.60;587.50;1382.67;46.47;958.88;0.425;26.6;14.8;56.7;0.504;1.982;3.608149072;44.63714398
30;32;BRISONr_56;2019;HN_WF;KAD;B2;298;NA;225;266;94;91.64;842.67;1800.83;47.42;734.03;0.468;24.5;14.6;56.1;0.312;2.178;3.158803059;43.6681464
30;33;BRISONr_208;2019;HN_WF;KAD;B2;298;NA;219;270;103.33;101.98;1201.92;2634.50;48.85;487.87;0.456;22.9;15;57.5;0.414;1.742;3.711413604;45.34497106
30;34;BRISONr_128;2019;HN_WF;KAD;B2;298;NA;226;268;104.67;90.16;657.08;1565.00;46.72;926.21;0.420;38.2;15.6;51.4;0.285;1.856;3.942984313;45.16079852
30;35;BRISONr_68;2019;HN_WF;KAD;B2;298;NA;224;269;94.33;91.35;1011.08;2354.58;45.84;496.92;0.429;38.2;15.6;56.8;0.414;2.062;3.474869499;43.81827523
30;36;BRISONr_73;2019;HN_WF;KAD;B2;298;NA;226;267;95.33;106.36;1109.67;2817.33;49;662.97;0.394;27;14.1;58.3;0.331;1.79;3.47050707;45.3437686
30;37;BRISONr_147;2019;HN_WF;KAD;B2;298;NA;221;267;109.67;98.48;822.08;1942.67;48.27;808.60;0.423;27;14.1;53.6;0.565;1.89;3.774592848;43.60678294
30;38;BRISONr_53;2019;HN_WF;KAD;B2;298;NA;223;265;92.33;107.26;1038.83;2577.50;47.15;929.22;0.403;24;14.6;56;0.349;1.99;3.844657079;45.31258684
30;39;BRISONr_171;2019;HN_WF;KAD;B2;298;NA;218;265;114;83.77;829.08;1940.17;45.92;740.98;0.427;28.2;14.3;57.6;0.508;1.894;3.385798647;44.8217986
30;40;BRISONr_71;2019;HN_WF;KAD;B2;298;NA;224;265;98.33;97.95;1025.08;2520.00;44.2;820.18;0.407;28.2;14.3;51.8;0.327;1.77;3.021251714;42.31643144
30;41;BRISONr_176;2019;HN_WF;KAD;B2;298;NA;219;267;138.67;55.57;1073.17;2532.33;45.87;263.24;0.424;26.3;15.2;47.7;0.442;1.806;3.052855999;44.8419337
31;22;BRISONr_200;2019;HN_WF;KAD;B2;298;NA;220;266;91.67;95.32;909.00;2170.75;46.44;471.86;0.419;56.6;16.2;52.8;0.456;2.044;3.132787874;43.84062776
31;23;BRISONr_104;2019;HN_WF;KAD;B2;298;NA;221;265;99.67;89.75;1022.42;2260.58;47.73;431.61;0.452;56.6;16.2;51.4;0.322;2.208;3.339537953;44.46383787
31;24;BRISONr_24;2019;HN_WF;KAD;B2;298;NA;224;265;84;97.04;853.92;1972.58;41.38;719.73;0.433;22.6;14.5;53.7;0.527;1.914;2.548944683;44.8891404
31;25;BRISONr_181;2019;HN_WF;KAD;B2;298;NA;214;266;82.67;100.21;858.08;1868.58;47.34;710.44;0.459;26.6;15.4;51.8;0.373;2.128;3.120794556;39.21154087
31;26;BRISONr_7;2019;HN_WF;KAD;B2;298;NA;224;264;82.33;100.10;923.00;2451.42;43.63;614.56;0.377;21.2;14.4;50.2;0.53;1.778;3.48539648;45.34097821
