ReifeHoehe;Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
SK;5;88;BRISONR_112;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97;68.83643617;474.1036;1021.844;48.7;NA;306.82;NA;NA;NA;NA;NA;NA;50;NA;15.14261556
SK;6;97;BRISONR_113;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;94.6;66.5605178;931.6656;2006.336;43.3;NA;520.26;NA;NA;NA;NA;NA;NA;69;NA;14.44375703
SK;6;80;BRISONR_114;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.6;60.76826983;640.6535;1405.369;47.26666667;NA;393.53;NA;NA;NA;NA;NA;NA;35;NA;14.74659864
SK;5;108;BRISONR_115;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.6;71.58107294;595.4309;1181.924;37.16666667;NA;393.53;NA;NA;NA;NA;NA;NA;25;NA;13.1462585
SK;6;49;BRISONR_116;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.8;69.97193347;815.8077;1768.217;50.43333333;NA;513.59;NA;NA;NA;NA;NA;NA;43;NA;13.57432432
SK;5;69;BRISONR_117;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;103.4;71.27670206;1189.8613;2426.546;48.5;NA;646.99;NA;NA;NA;NA;NA;NA;50;NA;13.18033708
SK;5;98;BRISONR_118;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.4;68.69078295;1009.7046;2012.339;46.5;NA;653.66;NA;NA;NA;NA;NA;NA;35;NA;13.99831271
SK;5;105;BRISONR_119;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;104.8;63.546;594.297;1268.634;44.2;NA;453.56;NA;NA;NA;NA;NA;NA;58;NA;15.23876404
SK;5;63;BRISONR_120;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;102.2;67.24194175;697.8154;1545.439;45.13333333;NA;473.57;NA;NA;NA;NA;NA;NA;32;NA;14.20584927
SK;6;72;BRISONR_121;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;102.8;73.63712905;875.4375;1827.58;47.66666667;NA;580.29;NA;NA;NA;NA;NA;NA;45;NA;13.93378227
SK;5;49;BRISONR_122;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101;69.9254717;1050.9919;2287.81;41.56666667;NA;687.01;NA;NA;NA;NA;NA;NA;40;NA;14.2020202
SK;6;50;BRISONR_123;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;91;71.43700441;881.1737;2073.703;52.3;NA;673.67;NA;NA;NA;NA;NA;NA;61;NA;13.56583428
SK;5;101;BRISONR_124;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;96.6;72.76161137;754.4437;1484.742;43.43333333;NA;493.58;NA;NA;NA;NA;NA;NA;35;NA;13.56137387
SL;6;27;BRISONR_125;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.2;72.618;911.1887;751.709;42.8;NA;513.59;NA;NA;NA;NA;NA;NA;39;NA;13.05230596
SL;6;34;BRISONR_126;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;98.8;70.38006231;808.8709;1824.245;44.46666667;NA;540.27;NA;NA;NA;NA;NA;NA;32;NA;13.86348315
SL;6;42;BRISONR_127;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.2;69.10642002;716.4914;1519.426;46.4;NA;373.52;NA;NA;NA;NA;NA;NA;40;NA;14.52805836
SL;5;36;BRISONR_128;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.4;81.7845941;1035.0506;2189.761;52.36666667;NA;533.6;NA;NA;NA;NA;NA;NA;21;NA;12.97632469
SL;6;36;BRISONR_129;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;96.8;75.47199159;857.6286;1737.535;44.96666667;NA;646.99;NA;NA;NA;NA;NA;NA;46;NA;13.22109989
SL;6;47;BRISONR_130;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;103.8;64.62;666.1329;1502.084;48.66666667;NA;520.26;NA;NA;NA;NA;NA;NA;24;NA;13.90986395
SL;5;30;BRISONR_131;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;103.6;58.5168;689.4112;1547.44;50.2;NA;406.87;NA;NA;NA;NA;NA;NA;34.5;NA;13.87032843
SL;5;31;BRISONR_132;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;93;71.8865;693.2131;1536.768;42.06666667;NA;506.92;NA;NA;NA;NA;NA;NA;40;NA;14.42022472
SL;6;41;BRISONR_133;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.4;66.78975248;739.5696;1599.466;43.66666667;NA;393.53;NA;NA;NA;NA;NA;NA;46;NA;14.16329966
SL;5;43;BRISONR_134;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97.6;67.51638418;512.7229;1073.203;46.63333333;NA;326.83;NA;NA;NA;NA;NA;NA;59;NA;14.38969765
SL;5;35;BRISONR_135;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.8;55.9660312;435.7511;1066.533;49.43333333;NA;300.15;NA;NA;NA;NA;NA;NA;65;NA;14.82468997
SL;6;39;BRISONR_136;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;99.8;72.18497854;715.4242;1427.38;47.86666667;NA;426.88;NA;NA;NA;NA;NA;NA;36.5;NA;13.13426966
SL;5;44;BRISONR_137;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;107;55.68989136;724.6288;1735.534;44.43333333;NA;566.95;NA;NA;NA;NA;NA;NA;40.5;NA;14.20674157
SL;5;42;BRISONR_138;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;109.2;61.23801271;526.0629;1309.321;46.8;NA;406.87;NA;NA;NA;NA;NA;NA;48;NA;11.75952915
SL;6;35;BRISONR_139;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;105.6;67.84277693;912.6561;2029.681;44.53333333;NA;546.94;NA;NA;NA;NA;NA;NA;29;NA;13.46092865
SL;5;32;BRISONR_140;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;107;56.3496;681.5406;1493.413;51.1;NA;460.23;NA;NA;NA;NA;NA;NA;24;NA;14.90847458
SL;6;48;BRISONR_141;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;110.4;74.66077016;868.7008;1779.556;52.13333333;NA;413.54;NA;NA;NA;NA;NA;NA;53;NA;14.03712036
SL;5;37;BRISONR_142;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;111.4;72.3676;721.5606;1476.071;50;NA;426.88;NA;NA;NA;NA;NA;NA;44;NA;13.7007874
SL;6;44;BRISONR_143;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;106.8;71.6827365;901.117;1960.98;48;NA;613.64;NA;NA;NA;NA;NA;NA;44;NA;13.53163842
SL;5;33;BRISONR_144;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.4;63.43458077;508.5208;1326.663;45.73333333;NA;480.24;NA;NA;NA;NA;NA;NA;33;NA;14.47002262
SL;6;38;BRISONR_145;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;102.6;70.56620287;787.1267;1762.214;47.23333333;NA;460.23;NA;NA;NA;NA;NA;NA;54;NA;14.49662542
SL;5;28;BRISONR_146;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;110.8;73.98;788.394;1590.128;47.16666667;NA;453.56;NA;NA;NA;NA;NA;NA;51;NA;14.27134831
SL;6;30;BRISONR_147;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.4;77.58;845.6893;1744.872;53.56666667;NA;520.26;NA;NA;NA;NA;NA;NA;46;NA;13.08916479
SL;6;29;BRISONR_148;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.8;71.8998;704.352;1550.775;50;NA;500.25;NA;NA;NA;NA;NA;NA;43;NA;13.78595506
SL;5;39;BRISONR_149;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;106;75.9364;804.1352;1767.55;45.53333333;NA;540.27;NA;NA;NA;NA;NA;NA;53;NA;14.22813901
SL;6;26;BRISONR_150;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;101.2;53.1696;578.0889;1554.777;44.66666667;NA;540.27;NA;NA;NA;NA;NA;NA;43;NA;14.62105856
SL;6;40;BRISONR_151;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;102.8;68.38933718;896.5147;2077.705;44.53333333;NA;553.61;NA;NA;NA;NA;NA;NA;55;NA;14.68721719
SL;5;38;BRISONR_152;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;108.2;64.33656958;805.4692;1869.601;46.43333333;NA;560.28;NA;NA;NA;NA;NA;NA;36;NA;13.79251701
SL;5;40;BRISONR_153;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;111.6;68.11979346;648.1906;1341.337;43.9;NA;386.86;NA;NA;NA;NA;NA;NA;50;NA;13.84988713
SL;5;41;BRISONR_154;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;107.2;71.33002092;813.8734;1796.231;43.5;NA;526.93;NA;NA;NA;NA;NA;NA;54;NA;14.38116592
SL;5;47;BRISONR_155;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;111;65.16871239;843.2881;1862.264;50.8;NA;493.58;NA;NA;NA;NA;NA;NA;59;NA;15.23908175
SL;5;29;BRISONR_156;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;116.2;57.98669595;612.2393;1506.753;40.33333333;NA;480.24;NA;NA;NA;NA;NA;NA;39;NA;15.90356745
SL;6;33;BRISONR_157;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;115.8;66.722;855.0273;2071.035;44.6;NA;573.62;NA;NA;NA;NA;NA;NA;45;NA;14.68574635
SL;6;45;BRISONR_158;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;114.2;61.79263566;773.72;1806.903;43.3;NA;546.94;NA;NA;NA;NA;NA;NA;34;NA;14.93630214
SL;6;43;BRISONR_159;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;102.4;63.65479297;761.5806;1720.193;42.93333333;NA;613.64;NA;NA;NA;NA;NA;NA;29;NA;14.3020362
SL;5;46;BRISONR_160;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;104.8;61.15462842;515.4576;1255.294;45.46666667;NA;340.17;NA;NA;NA;NA;NA;NA;40;NA;14.33744395
SL;6;46;BRISONR_161;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;108.6;59.18547895;658.4624;1530.765;39.06666667;NA;500.25;NA;NA;NA;NA;NA;NA;28;NA;14.76827897
SL;5;45;BRISONR_162;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;107.4;62.34479065;904.9856;2022.344;47.46666667;NA;560.28;NA;NA;NA;NA;NA;NA;31;NA;13.44769404
SL;6;31;BRISONR_163;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;100.6;64.68877352;775.7877;1804.235;43.26666667;NA;513.59;NA;NA;NA;NA;NA;NA;29;NA;13.71736663
SL;5;48;BRISONR_164;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;108.2;61.63565132;763.5816;1666.166;44.4;NA;473.57;NA;NA;NA;NA;NA;NA;38;NA;14.06738392
SL;5;34;BRISONR_165;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;109.2;69.53588464;514.8573;1165.249;44.43333333;NA;373.52;NA;NA;NA;NA;NA;NA;44;NA;14.55286839
SL;6;37;BRISONR_166;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;112;67.98963045;740.9703;1662.164;48.5;NA;446.89;NA;NA;NA;NA;NA;NA;21;NA;13.85681818
SL;5;27;BRISONR_167;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;124.4;50.85;563.4816;1638.152;50.13333333;NA;473.57;NA;NA;NA;NA;NA;NA;52;NA;16.81741573
SL;6;32;BRISONR_168;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;122;56.1204;682.4077;1614.807;49.96666667;NA;380.19;NA;NA;NA;NA;NA;NA;18;NA;15.25226757
SL;6;28;BRISONR_169;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;108.8;71.90059642;812.6061;1685.509;44.4;NA;460.23;NA;NA;NA;NA;NA;NA;25;NA;13.47729852
FL;5;26;BRISONR_170;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;107.2;36.73469388;456.4948;1153.91;32.43333333;NA;667;NA;NA;NA;NA;NA;NA;50;NA;15.75056306
FL;5;24;BRISONR_171;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;117.2;39.6916;291.0121;839.753;41.96666667;NA;340.17;NA;NA;NA;NA;NA;NA;30;NA;14.31426954
FL;5;25;BRISONR_172;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;115.4;42.63626243;698.4824;1514.09;39.63333333;NA;480.24;NA;NA;NA;NA;NA;NA;20;NA;14.11778029
FL;6;24;BRISONR_173;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;117.8;49.79951957;588.4274;1454.727;43.56666667;NA;560.28;NA;NA;NA;NA;NA;NA;30;NA;14.56511891
FL;6;23;BRISONR_174;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;128.4;43.7811996;786.1262;2001;42.16666667;NA;520.26;NA;NA;NA;NA;NA;NA;37;NA;15.95141243
FL;6;25;BRISONR_175;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;124.8;44.002;962.8145;2163.748;44.43333333;NA;660.33;NA;NA;NA;NA;NA;NA;23;NA;14.45192308
FL;5;23;BRISONR_176;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;130.2;52.92;669.4012;1636.818;46.1;NA;420.21;NA;NA;NA;NA;NA;NA;52;NA;15.56942889
FK;6;4;BRISONR_177;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;79.8;77.20792178;829.2811;1592.796;44.86666667;NA;573.62;NA;NA;NA;NA;NA;NA;52;NA;13.18953881
FK;6;10;BRISONR_178;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;77.8;67.35528652;835.2174;1587.46;39.33333333;NA;533.6;NA;NA;NA;NA;NA;NA;45;NA;13.07519641
FK;6;18;BRISONR_179;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;82.8;81.29056494;728.0305;1308.654;47.4;NA;480.24;NA;NA;NA;NA;NA;NA;29;NA;13.51240135
FK;5;10;BRISONR_180;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;79.4;72.32058379;702.351;1311.322;47.7;NA;413.54;NA;NA;NA;NA;NA;NA;39;NA;13.65691789
FK;6;12;BRISONR_181;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;86.4;75.06;817.8087;1452.726;47.2;NA;473.57;NA;NA;NA;NA;NA;NA;37;NA;12.71355932
FK;6;21;BRISONR_182;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;77.2;80.82;733.7;1388.694;41.23333333;NA;426.88;NA;NA;NA;NA;NA;NA;42;NA;12.93581081
FK;5;4;BRISONR_183;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;81.8;66.98106948;909.8547;1816.241;42.5;NA;833.75;NA;NA;NA;NA;NA;NA;48;NA;13.16741573
FK;5;5;BRISONR_184;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;87.4;51.1864;620.31;1257.962;41.83333333;NA;473.57;NA;NA;NA;NA;NA;NA;47;NA;13.54809843
FK;6;17;BRISONR_185;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;79.4;76.46236066;816.1412;1582.124;47.56666667;NA;506.92;NA;NA;NA;NA;NA;NA;32;NA;13.02466368
FK;5;17;BRISONR_186;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;82.8;82.07082569;918.9926;1704.185;41.46666667;NA;700.35;NA;NA;NA;NA;NA;NA;39;NA;12.30337079
FK;5;9;BRISONR_187;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;87;49.00350307;636.5181;1251.959;39.03333333;NA;486.91;NA;NA;NA;NA;NA;NA;45;NA;13.57765363
FK;6;15;BRISONR_188;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;92;64.63673952;904.3186;1858.262;44.63333333;NA;526.93;NA;NA;NA;NA;NA;NA;42;NA;13.62836323
FK;5;18;BRISONR_189;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;83.2;72.18795402;893.5799;1030.515;44.13333333;NA;680.34;NA;NA;NA;NA;NA;NA;40;NA;13.25
FK;5;16;BRISONR_190;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;79.2;56.33276801;338.7026;656.328;42.9;NA;233.45;NA;NA;NA;NA;NA;NA;35;NA;13.3989842
FK;6;11;BRISONR_191;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;86.2;78.02553078;865.766;1694.18;40.1;NA;593.63;NA;NA;NA;NA;NA;NA;32;NA;11.88932584
FK;5;6;BRISONR_192;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;83.4;60.71109737;594.6305;1383.358;41.36666667;NA;566.95;NA;NA;NA;NA;NA;NA;48;NA;12.78723404
FK;6;22;BRISONR_193;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;89.4;70.399;1015.9077;2132.399;36.73333333;NA;687.01;NA;NA;NA;NA;NA;NA;40;NA;13.78363229
FK;5;11;BRISONR_194;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;84.2;53.07;510.922;1101.217;40.16666667;NA;373.52;NA;NA;NA;NA;NA;NA;45;NA;13.33370661
FK;6;20;BRISONR_195;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;76.6;51.69340064;707.4869;1645.489;44.66666667;NA;513.59;NA;NA;NA;NA;NA;NA;45;NA;14.28683036
FK;5;7;BRISONR_196;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97.2;51.52777659;503.3849;1195.264;37.6;NA;506.92;NA;NA;NA;NA;NA;NA;30;NA;12.19754464
FK;6;14;BRISONR_197;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;88.2;57.655;677.3385;1327.997;49.6;NA;440.22;NA;NA;NA;NA;NA;NA;45;NA;14.42505593
FK;5;2;BRISONR_198;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;89.6;56.74219706;570.4851;1219.943;41.2;NA;400.2;NA;NA;NA;NA;NA;NA;35;NA;14.31221973
FK;6;6;BRISONR_199;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;93;65.43737695;632.3827;1476.071;47;NA;446.89;NA;NA;NA;NA;NA;NA;40;NA;13.89955107
FK;6;5;BRISONR_200;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;87;73.38061534;674.7372;1498.749;53.36666667;NA;433.55;NA;NA;NA;NA;NA;NA;42;NA;13.23769575
FK;5;13;BRISONR_201;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;86.8;65.592;475.3709;997.165;39.13333333;NA;326.83;NA;NA;NA;NA;NA;NA;29;NA;13.91355932
FK;6;3;BRISONR_202;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;86.2;75.84544323;907.9204;1859.596;48.5;NA;473.57;NA;NA;NA;NA;NA;NA;25;NA;12.48096305
FK;6;16;BRISONR_203;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;96.2;69.71385856;936.1345;1854.26;45.76666667;NA;546.94;NA;NA;NA;NA;NA;NA;45;NA;13.75701459
FK;5;12;BRISONR_204;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;91.8;76.58181818;592.296;1223.278;41.66666667;NA;480.24;NA;NA;NA;NA;NA;NA;40;NA;12.95576708
FK;5;14;BRISONR_205;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;90;59.474;461.8308;1024.512;38.5;NA;353.51;NA;NA;NA;NA;NA;NA;45;NA;13.81096197
FK;5;15;BRISONR_206;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;95;52.4763;636.318;1394.697;39.4;NA;486.91;NA;NA;NA;NA;NA;NA;45;NA;13.05836139
FK;6;1;BRISONR_207;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97.2;63.38052358;734.1669;1669.501;44.5;NA;433.55;NA;NA;NA;NA;NA;NA;42;NA;14.35898876
FK;5;3;BRISONR_208;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;94;70.31588057;770.2516;1572.786;50.66666667;NA;413.54;NA;NA;NA;NA;NA;NA;45;NA;13.43105381
FK;6;9;BRISONR_209;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97.2;53.53592877;733.7;1736.201;34;NA;480.24;NA;NA;NA;NA;NA;NA;34;NA;14.42264574
FK;5;21;BRISONR_210;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;97;52.5398;766.7165;1694.18;52.86666667;NA;700.35;NA;NA;NA;NA;NA;NA;38;NA;14.72346369
FK;6;19;BRISONR_211;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;103.6;61.072;660.8636;1495.414;47.36666667;NA;513.59;NA;NA;NA;NA;NA;NA;40;NA;14.19876126
FK;5;20;BRISONR_212;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;95;57.3405;619.643;1327.33;47.46666667;NA;380.19;NA;NA;NA;NA;NA;NA;25;NA;13.02815315
FK;5;22;BRISONR_213;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;99;70.09754928;574.7539;1216.608;48.4;NA;400.2;NA;NA;NA;NA;NA;NA;44;NA;14.00056306
FK;5;19;BRISONR_214;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;95.4;75.6275;696.7482;1459.396;45.86666667;NA;440.22;NA;NA;NA;NA;NA;NA;35;NA;13.20772676
FK;6;7;BRISONR_215;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;93.8;78.03;1088.4773;2165.749;45.93333333;NA;593.63;NA;NA;NA;NA;NA;NA;21;NA;11.98762655
FK;6;2;BRISONR_216;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;98.8;80.09687064;821.8107;1736.201;47.33333333;NA;540.27;NA;NA;NA;NA;NA;NA;27;NA;12.6799775
FK;5;8;BRISONR_217;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;88.6;74.57271107;859.763;1648.157;43.4;NA;653.66;NA;NA;NA;NA;NA;NA;25;NA;12.55699774
FK;6;13;BRISONR_218;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;91.4;81.94243133;756.378;1448.724;43.13333333;NA;473.57;NA;NA;NA;NA;NA;NA;35;NA;11.57718121
FK;5;1;BRISONR_219;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;92.2;65.17721157;524.3954;1168.584;43.73333333;NA;346.84;NA;NA;NA;NA;NA;NA;42;NA;14.6301676
FK;6;8;BRISONR_220;2017;GGE;1;HN_NF;B1;305;NA;NA;NA;80.8;68.3829797;818.8759;1656.828;45.9;NA;540.27;NA;NA;NA;NA;NA;NA;32;NA;12.95050619
SK;9;63;BRISONR_1;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;81.4;79.85235662;884.5087;1837.585;46.03333333;NA;486.91;NA;NA;NA;NA;NA;NA;38;NA;13.02884615
SK;10;66;BRISONR_2;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;73.2;63.03939039;518.926;1077.205;41.53333333;NA;373.52;NA;NA;NA;NA;NA;NA;32;NA;11.93130631
SK;9;36;BRISONR_3;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;73.2;69.71000646;783.9251;1512.756;48.46666667;NA;520.26;NA;NA;NA;NA;NA;NA;50;NA;13.97131609
SK;10;53;BRISONR_4;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;81.8;67.29480022;597.3652;1463.398;37.93333333;NA;546.94;NA;NA;NA;NA;NA;NA;21;NA;13.09852775
SK;9;37;BRISONR_5;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;80.4;83.67516269;1007.9037;2135.067;42.26666667;NA;486.91;NA;NA;NA;NA;NA;NA;31;NA;12.87260428
SK;10;31;BRISONR_6;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;81.4;68.03564085;848.6908;1786.893;41.2;NA;480.24;NA;NA;NA;NA;NA;NA;38;NA;12.84139483
SK;10;39;BRISONR_7;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;79;73.1522;676.338;1323.328;41.53333333;NA;420.21;NA;NA;NA;NA;NA;NA;32;NA;12.6722973
SK;10;47;BRISONR_8;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;83.6;75.43452381;562.0809;1095.214;46.26666667;NA;260.13;NA;NA;NA;NA;NA;NA;21;NA;12.99489796
SK;10;76;BRISONR_9;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;88.4;65.49189189;656.7282;1208.604;41.6;NA;440.22;NA;NA;NA;NA;NA;NA;46;NA;13.5928009
SK;9;69;BRISONR_10;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;87.4;66.15622983;623.7784;1358.679;41.63333333;NA;393.53;NA;NA;NA;NA;NA;NA;40;NA;13.69538288
SK;10;60;BRISONR_11;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;79;76.50675039;852.9596;1758.879;40.23333333;NA;500.25;NA;NA;NA;NA;NA;NA;44;NA;12.76927438
SK;10;50;BRISONR_12;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;83.8;57.68024055;629.3812;1347.34;31.36666667;NA;420.21;NA;NA;NA;NA;NA;NA;22;NA;13.24971687
SK;9;32;BRISONR_13;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;80;73.6656;1089.8113;2149.074;40.53333333;NA;667;NA;NA;NA;NA;NA;NA;22;NA;12.12811791
SK;9;28;BRISONR_14;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;76;59.63699652;583.9585;1287.31;46.1;NA;386.86;NA;NA;NA;NA;NA;NA;17;NA;13.8308656
SK;9;55;BRISONR_15;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;84.4;77.41861127;993.8967;2179.089;43.3;NA;733.7;NA;NA;NA;NA;NA;NA;37;NA;13.17966102
SK;9;61;BRISONR_16;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;76.8;59.88846353;973.82;2107.72;44.76666667;NA;646.99;NA;NA;NA;NA;NA;NA;20;NA;13.52272727
SK;10;68;BRISONR_17;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;81.6;65.13112392;930.3983;2082.374;46.16666667;NA;593.63;NA;NA;NA;NA;NA;NA;39;NA;13.77231638
SK;9;31;BRISONR_18;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;86.2;73.809;979.9564;2054.36;48.13333333;NA;606.97;NA;NA;NA;NA;NA;NA;41;NA;13.14036077
SK;9;76;BRISONR_19;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;85.2;70.65077076;648.5241;1372.019;45.76666667;NA;360.18;NA;NA;NA;NA;NA;NA;43;NA;14.42873303
SK;9;81;BRISONR_20;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;80.4;57.61616162;406.8033;920.46;37.53333333;NA;293.48;NA;NA;NA;NA;NA;NA;48;NA;15.33559322
SK;9;45;BRISONR_21;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;80.2;79.42293285;706.4197;1429.381;41.3;NA;346.84;NA;NA;NA;NA;NA;NA;35;NA;13.19920993
SK;10;81;BRISONR_22;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;76.6;58.06611281;568.2173;1215.274;39.2;NA;433.55;NA;NA;NA;NA;NA;NA;40;NA;13.98419865
SK;9;62;BRISONR_23;2017;GGE;1;HN_NF;B2;305;NA;NA;NA;90.6;85.38601982;686.8099;1377.355;48.53333333;NA;473.57;NA;NA;NA;NA;NA;NA;40;NA;12.80079007
