Row;Column;BRISONr;Year;Location;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;Crude_protein;Sedimentation
26;40;BRISONr_221;2018;KAD;LN_WF;B2;297;NA;151;186;94.5;83.84;817.5;1833.33;41.4;487.16;13.1;36.1
26;41;BRISONr_209;2018;KAD;LN_WF;B2;297;NA;140;185;86.5;66.02;853.25;1971.67;44.64;296.62;13.4;40.1
26;42;BRISONr_132;2018;KAD;LN_WF;B2;297;NA;148;185;91.5;83.36;939.17;1957.75;42.08;392.02;13.9;35.2
27;22;BRISONr_226;2018;KAD;LN_WF;B2;297;NA;145;184;80.5;84.13;897.5;1775;38.68;335.88;12.5;30.8
27;23;BRISONr_81;2018;KAD;LN_WF;B2;297;NA;148;187;93.5;80.8;673.67;1379.33;40.36;489.78;13.4;34.4
27;24;BRISONr_121;2018;KAD;LN_WF;B2;297;NA;144;186;87.5;72.89;810;1815;49.54;607.44;12.2;21.6
27;25;BRISONr_97;2018;KAD;LN_WF;B2;297;NA;147;186;83.5;79.62;1024.17;2080.83;46.18;297.99;13;32.4
27;26;BRISONr_23;2018;KAD;LN_WF;B2;297;NA;145;186;89.5;76.05;652.5;1266.67;42.88;534.21;13;30.7
27;27;BRISONr_88;2018;KAD;LN_WF;B2;297;NA;145;186;80.5;73.31;691.67;1550.83;41.52;768.41;13.1;35
27;28;BRISONr_58;2018;KAD;LN_WF;B2;297;NA;146;186;83;72.46;410.83;1795;44.2;793.64;12.3;31.3
27;29;BRISONr_59;2018;KAD;LN_WF;B2;297;NA;137;186;102;65.27;702.75;1425.33;49.66;363.74;12.5;34.9
27;30;BRISONr_206;2018;KAD;LN_WF;B2;297;NA;135;179;81;63.28;1095;2141.67;46.92;279.34;11.8;22.2
27;31;BRISONr_19;2018;KAD;LN_WF;B2;297;NA;146;186;87;76.37;848.83;2418.08;43.58;374.89;12.6;31.4
27;32;BRISONr_228;2018;KAD;LN_WF;B2;297;NA;145;185;91.5;80.53;841.67;2077.58;47.9;382.7;13.2;36.9
27;33;BRISONr_120;2018;KAD;LN_WF;B2;297;NA;151;190;119.5;74.28;676.67;1370.83;45.52;548.89;12.1;26.1
27;34;BRISONr_176;2018;KAD;LN_WF;B2;297;NA;145;186;84;59.81;1031.08;2149.58;44.06;333.51;12.9;29.9
27;35;BRISONr_35;2018;KAD;LN_WF;B2;297;NA;146;185;93.5;77.69;395.83;1368.33;51.04;981.33;12.8;29.5
27;36;BRISONr_99;2018;KAD;LN_WF;B2;297;NA;145;185;84.5;80.31;684.17;1400;46.4;645.59;12;23.6
27;37;BRISONr_188;2018;KAD;LN_WF;B2;297;NA;145;186;77.5;68.48;785;1948.33;45.78;465.25;12.7;25.9
27;38;BRISONr_53;2018;KAD;LN_WF;B2;297;NA;146;186;86.5;77.46;908.33;2405;42.56;440.58;12.4;22.6
27;39;BRISONr_25;2018;KAD;LN_WF;B2;297;NA;146;185;90.5;71.36;755.83;1631.67;49.68;354.05;13;40.7
27;40;BRISONr_90;2018;KAD;LN_WF;B2;297;NA;146;185;103.5;77.72;675;1447.5;40.14;614.07;12;32.5
27;41;BRISONr_170;2018;KAD;LN_WF;B2;297;NA;138;180;97;70.02;360;1106.67;50.2;1669.35;12.5;33.8
27;42;BRISONr_152;2018;KAD;LN_WF;B2;297;NA;152;191;86.5;65.82;499.25;1254.33;42.46;834.93;13.6;42.9
28;22;BRISONr_198;2018;KAD;LN_WF;B2;297;NA;138;185;81;69.99;790;1889.17;34.76;347.02;14.1;60.7
28;23;BRISONr_43;2018;KAD;LN_WF;B2;297;NA;148;187;94.5;73.28;1001.42;2254.17;39.76;317.11;13.3;47.6
28;24;BRISONr_98;2018;KAD;LN_WF;B2;297;NA;151;187;97.5;71.28;1027.5;2240;45.36;398.87;12.8;25.7
28;25;BRISONr_125;2018;KAD;LN_WF;B2;297;NA;145;185;84;84.27;705;1667.92;47.04;468.16;13.5;33.7
28;26;BRISONr_225;2018;KAD;LN_WF;B2;297;NA;149;186;75;82.17;535;1140;47.52;678.31;13;40.2
28;27;BRISONr_1;2018;KAD;LN_WF;B2;297;NA;143;186;99.5;78.1;834.33;1671.58;48.14;382.21;13.2;35.8
28;28;BRISONr_144;2018;KAD;LN_WF;B2;297;NA;149;186;76.5;72.71;735.83;1895;44.68;419.93;13;31.8
28;29;BRISONr_189;2018;KAD;LN_WF;B2;297;NA;137;185;95;72.57;875.08;1823.58;46.14;428.45;12.7;33.6
28;30;BRISONr_128;2018;KAD;LN_WF;B2;297;NA;150;190;99.5;87.77;968.75;1939.17;43.92;475.63;12.4;24.1
28;31;BRISONr_140;2018;KAD;LN_WF;B2;297;NA;146;187;88;66.98;934.33;1828;42.48;322.6;13.3;36
28;32;BRISONr_94;2018;KAD;LN_WF;B2;297;NA;147;189;118;80.34;549.17;1335.83;44.02;755.86;12.6;23.2
28;33;BRISONr_167;2018;KAD;LN_WF;B2;297;NA;150;187;108;64.44;646.67;1355.83;49.56;390.3;13.7;40.5
28;34;BRISONr_156;2018;KAD;LN_WF;B2;297;NA;149;188;84;69.32;908.33;2188.33;45.28;387.92;12;22.5
28;35;BRISONr_106;2018;KAD;LN_WF;B2;297;NA;148;187;78.5;83.05;534.08;1266.42;44.06;881.16;12.2;27.3
28;36;BRISONr_16;2018;KAD;LN_WF;B2;297;NA;147;186;84;75.78;1009.17;2266.67;42.9;494.38;12.2;26.9
28;37;BRISONr_18;2018;KAD;LN_WF;B2;297;NA;146;186;93.5;86.18;483.92;1175.25;46.5;890.44;12.4;28.1
28;38;BRISONr_70;2018;KAD;LN_WF;B2;297;NA;151;187;80;82.99;879.17;2107.5;48.3;597.87;13.2;30.7
28;39;BRISONr_12;2018;KAD;LN_WF;B2;297;NA;147;186;90.5;82.23;740.33;1526.17;45;472.04;12.7;33.2
28;40;BRISONr_96;2018;KAD;LN_WF;B2;297;NA;147;187;103;78.83;669.17;1402.5;45.56;736.3;12.2;24.8
28;41;BRISONr_138;2018;KAD;LN_WF;B2;297;NA;145;186;85.5;70.7;785.08;1624;43.74;315.2;13.7;36.5
28;42;BRISONr_79;2018;KAD;LN_WF;B2;297;NA;146;188;87.5;76.51;792.42;1814.17;50.6;691.98;12.7;34
29;22;BRISONr_36;2018;KAD;LN_WF;B2;297;NA;146;184;85.5;83.51;449.17;1524.17;45.14;681.75;14.8;65.3
29;23;BRISONr_67;2018;KAD;LN_WF;B2;297;NA;146;185;76;79.86;714.17;1837.5;42.68;456.58;14.7;57.9
29;24;BRISONr_191;2018;KAD;LN_WF;B2;297;NA;138;184;88;84.09;679.25;2039.92;46.6;608.67;12.1;22.5
29;25;BRISONr_193;2018;KAD;LN_WF;B2;297;NA;144;183;117.5;68.2;1089.17;2326.25;41.7;302.63;13.3;37.4
29;26;BRISONr_173;2018;KAD;LN_WF;B2;297;NA;141;186;93;56.58;753.5;1492.75;48.44;337.92;13.5;39.7
29;27;BRISONr_118;2018;KAD;LN_WF;B2;297;NA;147;186;82.5;83.62;727.58;1366.33;51.76;718.33;13.6;35
29;28;BRISONr_190;2018;KAD;LN_WF;B2;297;NA;140;184;83;74.19;925;1713.33;39.92;320.84;14.3;53.4
29;29;BRISONr_56;2018;KAD;LN_WF;B2;297;NA;147;186;93.5;89.01;990;2072.5;44.34;419.57;13.9;33.1
29;30;BRISONr_102;2018;KAD;LN_WF;B2;297;NA;148;186;93.5;74.66;490.58;1153.25;45.38;1027.27;12.5;37
29;31;BRISONr_89;2018;KAD;LN_WF;B2;297;NA;146;183;83;84.78;1072.5;2428.33;42.68;303.02;13.5;33.3
29;32;BRISONr_41;2018;KAD;LN_WF;B2;297;NA;148;185;85;77.44;928.42;1710.33;46.56;340.59;12.6;22.7
29;33;BRISONr_224;2018;KAD;LN_WF;B2;297;NA;146;186;80.5;83.61;1167.25;2513.08;44.42;292.48;11.9;23.6
29;34;BRISONr_180;2018;KAD;LN_WF;B2;297;NA;141;185;94.5;74.83;752.5;1716.67;42.54;588.39;11.4;19.3
29;35;BRISONr_85;2018;KAD;LN_WF;B2;297;NA;151;190;88;85.05;824.17;1722.5;44.14;421.39;12.9;33.8
29;36;BRISONr_68;2018;KAD;LN_WF;B2;297;NA;146;187;94;77.73;705;1460;47.24;661.51;12.8;33.1
29;37;BRISONr_54;2018;KAD;LN_WF;B2;297;NA;147;187;97;89.48;677.33;1862.17;44.78;495.39;12.5;32.7
29;38;BRISONr_133;2018;KAD;LN_WF;B2;297;NA;148;189;83.5;71.52;1065.83;2065;41.86;385.86;12.1;26.5
29;39;BRISONr_42;2018;KAD;LN_WF;B2;297;NA;148;186;85;88.48;1101.67;2335;46.06;428.36;13.4;43.1
29;40;BRISONr_27;2018;KAD;LN_WF;B2;297;NA;146;183;77;73.03;952.5;2545.08;52.44;523.93;12.5;26.1
29;41;BRISONr_185;2018;KAD;LN_WF;B2;297;NA;142;186;86;73.6;722.17;1402.25;40.12;339.73;12.8;34.7
29;42;BRISONr_75;2018;KAD;LN_WF;B2;297;NA;146;186;75.5;68.78;749.17;1847.25;41.36;550.83;13.1;32.5
30;22;BRISONr_183;2018;KAD;LN_WF;B2;297;NA;138;184;83.5;80.41;960.17;1971.5;47.06;516.4;12.7;29.2
30;23;BRISONr_105;2018;KAD;LN_WF;B2;297;NA;148;186;83;80.22;582.5;2710;41.64;723.03;13.6;48.7
30;24;BRISONr_29;2018;KAD;LN_WF;B2;297;NA;145;185;85.5;87.24;1076.67;2260.83;49.52;526.65;12.4;21
30;25;BRISONr_200;2018;KAD;LN_WF;B2;297;NA;145;186;79.5;81.24;1016.67;2340;48.14;326.3;12.9;32.8
30;26;BRISONr_192;2018;KAD;LN_WF;B2;297;NA;144;185;95.5;72.49;946.83;1779;47.14;440.2;13;33.8
30;27;BRISONr_203;2018;KAD;LN_WF;B2;297;NA;138;184;94.5;64.97;749.75;1516.5;45.36;324.95;12.7;33.4
30;28;BRISONr_119;2018;KAD;LN_WF;B2;297;NA;146;185;79.5;67.82;1230.83;1620.83;53;371.94;12.7;33.4
30;29;BRISONr_15;2018;KAD;LN_WF;B2;297;NA;148;186;85.5;84.35;662.5;1372.5;53.38;604.78;13.9;34.7
30;30;BRISONr_13;2018;KAD;LN_WF;B2;297;NA;148;187;107;98.09;665;1506.67;40.36;872.72;12.3;23.4
30;31;BRISONr_131;2018;KAD;LN_WF;B2;297;NA;150;187;84.5;69.84;890;1891.25;47.58;464.27;12;23.9
30;32;BRISONr_91;2018;KAD;LN_WF;B2;297;NA;149;186;92.5;81.43;502;1466.42;43.56;919.19;12.6;25.2
30;33;BRISONr_83;2018;KAD;LN_WF;B2;297;NA;150;190;87.5;92.1;264.17;1028.33;46.54;1162.14;12.8;33
30;34;BRISONr_55;2018;KAD;LN_WF;B2;297;NA;148;188;83;80.26;1272.5;2531.67;47.36;462.51;12.7;21.9
30;35;BRISONr_30;2018;KAD;LN_WF;B2;297;NA;145;189;90.5;88.05;490.08;1234.67;46.68;1317.49;12.9;39.1
30;36;BRISONr_71;2018;KAD;LN_WF;B2;297;NA;145;187;79.5;81.51;855.92;1868.17;44.8;460.27;13.4;42.4
30;37;BRISONr_5;2018;KAD;LN_WF;B2;297;NA;143;187;79.5;79.34;597.5;1571.67;44.88;785.69;12.4;32.9
30;38;BRISONr_186;2018;KAD;LN_WF;B2;297;NA;138;185;91;88.56;976.67;2123.33;43.14;498.73;12;21.2
30;39;BRISONr_26;2018;KAD;LN_WF;B2;297;NA;144;185;86;87.15;1215.67;2483.58;44.38;274.82;12.9;34.5
30;40;BRISONr_204;2018;KAD;LN_WF;B2;297;NA;143;185;101;85.7;886.67;2045.83;46.04;571.85;13.4;41.2
30;41;BRISONr_149;2018;KAD;LN_WF;B2;297;NA;150;187;82;77.5;707.08;1485.42;46.46;566.29;13.6;48.2
31;22;BRISONr_115;2018;KAD;LN_WF;B2;297;NA;145;186;82.5;79.45;694.17;1416.5;52.56;534.14;12.6;28.6
31;23;BRISONr_182;2018;KAD;LN_WF;B2;297;NA;138;185;100.5;73.69;1094.17;2317.58;48.02;415.3;12.9;31.3
31;24;BRISONr_137;2018;KAD;LN_WF;B2;297;NA;146;185;87.5;71;562.5;1332.5;49;841.52;12.3;26.9
31;25;BRISONr_150;2018;KAD;LN_WF;B2;297;NA;148;186;95;68.9;545;2415;41.36;632.14;12.9;27.8
31;26;BRISONr_212;2018;KAD;LN_WF;B2;297;NA;144;184;118;76.57;895.92;1855;46.02;470.03;12.3;35.2
31;27;BRISONr_172;2018;KAD;LN_WF;B2;297;NA;137;177;85.5;67.83;370.83;1755;43.82;655.47;12.9;29.4
31;28;BRISONr_34;2018;KAD;LN_WF;B2;297;NA;145;185;108.5;74.61;720.83;1736.67;52.02;569.28;12.2;32.2
31;29;BRISONr_168;2018;KAD;LN_WF;B2;297;NA;148;186;82.5;60.68;742.5;1592.5;47.7;306.44;13.4;48.9
31;30;BRISONr_227;2018;KAD;LN_WF;B2;297;NA;145;190;94.5;95.37;1047.58;2497.92;45.18;394.48;13.3;38.8
31;31;BRISONr_109;2018;KAD;LN_WF;B2;297;NA;149;187;95;74.1;686.17;1411.08;44.98;638.91;12.5;29.3
31;32;BRISONr_110;2018;KAD;LN_WF;B2;297;NA;148;186;89.5;69.21;827.5;1800;47;257.87;12.7;31.7
31;33;BRISONr_6;2018;KAD;LN_WF;B2;297;NA;146;185;91;88.15;605;1625.83;42.6;813.49;13.8;52.2
31;34;BRISONr_77;2018;KAD;LN_WF;B2;297;NA;145;186;85.5;74.05;921.42;1834.17;47.36;368.34;13.2;36.8
31;35;BRISONr_194;2018;KAD;LN_WF;B2;297;NA;137;187;111;71.25;853.33;1879.17;39.24;389.66;12.5;31.3
31;36;BRISONr_166;2018;KAD;LN_WF;B2;297;NA;147;190;105.5;69.34;426;1107.08;47.44;1017.28;12.9;27.2
31;37;BRISONr_165;2018;KAD;LN_WF;B2;297;NA;145;185;78.5;79.23;728.33;2045.83;52.02;598.33;12.5;33.9
31;38;BRISONr_8;2018;KAD;LN_WF;B2;297;NA;148;189;76;87.71;810.83;1685;47.7;649.04;13.7;42.6
31;39;BRISONr_178;2018;KAD;LN_WF;B2;297;NA;143;187;100;86.09;1062.92;2075.75;45.18;512.99;10.9;22.4
31;40;BRISONr_160;2018;KAD;LN_WF;B2;297;NA;152;187;82;77.91;909.67;2142.92;44.98;578.1;11.8;25
32;22;BRISONr_123;2018;KAD;LN_WF;B2;297;NA;146;185;83.5;74.71;740.33;1416.83;46.04;605.49;13.8;40.8
32;23;BRISONr_32;2018;KAD;LN_WF;B2;297;NA;146;186;89;75.21;835;2339;46.46;420.34;12.7;31.4
32;24;BRISONr_49;2018;KAD;LN_WF;B2;297;NA;145;186;91;75.39;630.83;1383.5;52.56;806.71;13.7;37.9
32;25;BRISONr_107;2018;KAD;LN_WF;B2;297;NA;149;187;87;81.34;984.17;2200;48.02;502.75;13.5;34.5
32;26;BRISONr_31;2018;KAD;LN_WF;B2;297;NA;146;186;91.5;83.72;682.5;1580;49;715.55;12.6;31.7
32;27;BRISONr_111;2018;KAD;LN_WF;B2;297;NA;146;186;108;83.03;642.5;1605.83;41.36;753.84;12.9;33.6
32;28;BRISONr_153;2018;KAD;LN_WF;B2;297;NA;145;189;98.5;65.34;975.83;2315;46.02;256.66;14.2;50
32;29;BRISONr_213;2018;KAD;LN_WF;B2;297;NA;144;186;90.5;80.57;683.33;1932.5;43.82;874.43;13;38.5
32;30;BRISONr_108;2018;KAD;LN_WF;B2;297;NA;150;186;83.5;77.99;967.5;2232.17;52.02;308.99;13.4;49.9
32;31;BRISONr_21;2018;KAD;LN_WF;B2;297;NA;148;186;110.5;74.08;763.83;2205.42;47.7;307.14;13.8;35
32;32;BRISONr_164;2018;KAD;LN_WF;B2;297;NA;148;187;72;73.4;803.33;1873.58;45.18;433.99;13.5;35.3
32;33;BRISONr_4;2018;KAD;LN_WF;B2;297;NA;145;188;103.5;86.65;999.17;2160.83;44.98;440.86;12.7;32.8
32;34;BRISONr_130;2018;KAD;LN_WF;B2;297;NA;150;185;89.5;67.03;672.5;2583.33;47;581.4;12.7;33.2
32;35;BRISONr_61;2018;KAD;LN_WF;B2;297;NA;147;187;82.5;86.55;625.83;1327.5;42.6;944.97;13.9;55.1
32;36;BRISONr_181;2018;KAD;LN_WF;B2;297;NA;138;186;106.5;84.57;788.17;1589.83;47.36;608.07;13.3;32.3
32;37;BRISONr_136;2018;KAD;LN_WF;B2;297;NA;146;186;91.5;77.78;1251.92;2404.75;39.24;341.7;13.2;26.2
32;38;BRISONr_76;2018;KAD;LN_WF;B2;297;NA;144;187;108;77.18;820;1984.08;47.44;423.57;13.1;36.3
32;39;BRISONr_169;2018;KAD;LN_WF;B2;297;NA;146;187;84;80.18;1161.5;2305.83;44.98;483.23;13.9;42
33;22;BRISONr_52;2018;KAD;LN_WF;B2;297;NA;149;182;85.5;78.9;712.08;1672.42;46.04;692.55;12.9;28.7
33;23;BRISONr_63;2018;KAD;LN_WF;B2;297;NA;149;184;77;72.48;813.33;2055.5;46.46;386.18;13.3;33.4
33;24;BRISONr_177;2018;KAD;LN_WF;B2;297;NA;142;182;81;70.62;1038.33;2200;52.56;459.1;12.3;26.8
33;25;BRISONr_210;2018;KAD;LN_WF;B2;297;NA;134;183;81.5;66.5;1147.5;2501.33;48.02;540.92;12.2;26.6
33;26;BRISONr_37;2018;KAD;LN_WF;B2;297;NA;148;184;84;65.96;732.58;2111.5;49;337.62;13.7;33.9
33;27;BRISONr_65;2018;KAD;LN_WF;B2;297;NA;147;185;92;80.02;844.17;2461;41.36;331.77;12.7;28.6
33;28;BRISONr_199;2018;KAD;LN_WF;B2;297;NA;138;186;86.5;67.24;1195.83;2473.33;46.02;206.17;13.8;35.5
33;29;BRISONr_100;2018;KAD;LN_WF;B2;297;NA;145;187;90;80.71;369.17;2288.33;43.82;1257.13;13.2;35.9
33;30;BRISONr_87;2018;KAD;LN_WF;B2;297;NA;146;186;89;88.22;719.17;1604.5;52.02;582.71;14.2;50.7
33;31;BRISONr_51;2018;KAD;LN_WF;B2;297;NA;151;186;105;75.68;1069.75;2520.83;47.7;318.34;13;34.2
33;32;BRISONr_104;2018;KAD;LN_WF;B2;297;NA;148;187;81.5;80.24;795.83;1699.17;45.18;579.74;13.5;31.2
33;33;BRISONr_202;2018;KAD;LN_WF;B2;297;NA;145;186;93.5;77.42;892.67;1884.5;44.98;289.1;12.7;25.8
33;34;BRISONr_78;2018;KAD;LN_WF;B2;297;NA;146;187;86.5;83.48;1227.5;2555;47;300.39;13.7;42.3
33;35;BRISONr_113;2018;KAD;LN_WF;B2;297;NA;149;189;80;76.6;595.83;1715.67;42.6;953.46;13.8;35.3
33;36;BRISONr_14;2018;KAD;LN_WF;B2;297;NA;146;186;71.5;79.42;780;1649.17;47.36;407.27;14.9;44.7
33;37;BRISONr_2;2018;KAD;LN_WF;B2;297;NA;148;187;110;95.48;699.67;1459.17;39.24;796.01;14.3;44.3
33;38;BRISONr_127;2018;KAD;LN_WF;B2;297;NA;148;187;84.5;79.13;998.92;2097.75;47.44;468.67;12.9;48.7
